I sent you the agenda, it was on the in the project documents. Anyway, it's the meeting's gonna follow more or less the same structure as last time, so we'll go round each of you in turn and you can give your presentations on what you've been up to. Um and at the end of that we need to discuss what you've come up with, so that we can make a decision on the key remote control concepts, we need to know about the components' properties, materials, the user interface and any trends that the Marketing Expert has been watching.	The project manager opens the meeting by stating the agenda.
And as well as that, the two designers are going to work together on our prototype following those instructions that we've just come up with using modelling clay	The two designers will work together on developing a prototype using modeling glay and follow the instructions the group has come up.
and the Marketing Expert is going to work on product evaluation.	The Marketing Expert will work on the product evaluation.
the case would be rubber and the the buttons, and the buttons are also rubber.	The remote control and its buttons will be made of rubber.
and you will get extra instructions from your personal coach.	They will get extra instructions from their personal coach
Looking at what we've got, we we want an L_C_D_ display with a spinning wheel. hand dynamos are definitely out, right? it's not that's not streamlined and sexy, having a having a wind up. kinetic energy does seem to have some kind of uh uh appeal, It's about the practicality of it really, isn't it? You know? this this thing will have to be tapped every time, which which might be very frustrating for the user. Depends how much how much movement it really needs. Okay, let's keep it option uh keep an option, Wood, do you think wood will be a good idea? I can't imagine a m wooden remote control. and given that we're we're looking at more spongy material preferences, I ha would think maybe rubber or plastic is more I mean it's it's alright for a table, And splinters and stuff and You have to have some push-buttons, don't you? I think for for the channel numb uh channel numbers you still need them, wouldn't you? if you have an L_C_D_ display, then mm you can select almost everything on the L_C_D_ display. when we s um discussed that we might like this flipping open thing, then I mean y you can use it as a normal remote control, I think this is going back to the the graph at the beginning that I made, where, you know, the buttons that people use all the time, you want buttons for them and everything else menu-driven. I think the thing is, so if someone just wants to turn on their T_V_ and put on a channel, then it should be easier to use than any other remote, and then if someone wants to, you know, change the contrast on their T_V_ and they should be able to do that and it should be accessible, So I think it it doesn't make sense to have both like a scrolling and spinning thing, Just spinning and not scrolling, I would say. But I mean the the thing with this whole if y you're planning on making it out of rubber	After they make some decisions about the remote, the project manager closes the meeting by telling them what their tasks will be until the next meeting.
I think for for the channel numb uh channel numbers you still need them, wouldn't you? I think this is going back to the the graph at the beginning that I made, where, you know, the buttons that people use all the time, you want buttons for them and everything else menu-driven.	It will have standard on/off, channel-changing, numerical, and volume buttons, with a menu on the screen.
, I'm not quite sure about the relevance of material will be spongy. Something a bit squishy and So it could be like a rubbery and it'd help if you drop it, So if if we use uh latex cases, they won't allow us to use solar cells, as an energy source Or if we want to use the the latex, then we have to go with one of the other um power things. so um we could use titanium, wood or plastic uh or uh If it's made of rubber you could get the kinetic energy fairly easily there, So probably double curved surface is the way to go, Or or curved at one end and flat on the top, You have to have a certain element of flatness, I think. singe single side curved or double side curved does not say too much, does it? so I mean does curved one side mean one side is straight Di now did it say anywhere in your research material about this sliding stuff uh and, you know curved two sides means the whole thing is just a big curvy p thing? because um according to the information that I have, I think uh the onl only options that we have with the case is are these three. It does not say anything about uh whether technically, you know, this this stuff is available at all. Uh it's it's more about the protecting the L_C_D_, which I think is where it came from. But no, my research didn't tell me anything,	They discuss what material should be used, talk about how the surface of the case should look, and plan out the general user interface.
I think if we can if we can include them at not too much extra cost, then I'd put them in, Uh um we we're definitely going in for voice recognition as well as L_C_D_s, mm. So we've basically worked out that we're going with a simple battery,	It will have voice recognition, use a simple battery, and contain an advanced chip.
Um the User Interface Designer will work on the user interface design	The Interface Specialist will work on user interface.
In the meantime, the Industrial Designer over here is gonna work on the look and feel design,	The Industrial Designer will work on look and feel.
but we could just have some some very very easy device that just beeps. We're gonna have a beep.	Locator will have a beep instead of a speaker.
costs are within budget, One Euro left over for bits that we didn't foresee. Um we've evaluated the project. Can you put that in the project documents file? And the process wheel didn't really have any major problems with. we've got like five minutes left. but if we've finished, then we've finished. Yeah, it was a pleasure working with you. So I would say that's the end of that meeting. Right, so we have to complete the final questionnaire and meeting summary when they send it. Was there a questionnaire already sent? Do we have to go back into the other room or can we stay in here now? I don't see why you can't stay here, really.	They finish the meeting 5 minutes early and the project manager tells them what is left to complete.
And it's the whole thing's made of rubber, is that	Rubber case material.
So what we're gonna do is prefer prepare the evaluation of the new design. Um so we're gonna be using a seven point scale, so one is, you know, yes, it totally meets with that requirement and seven is, no, it really doesn't, we need to go back and start again. Um, you know. Basically, what I did was I went through all the like user requirements and things that we've done and we've worked on and like made a list of them. So for each of these we need to give it a one to seven. I did have A_, B_, C_, and D_ down here, but it seems to have turned into like just bullet points. Okay. But if you can imagine that they say A_, B_, C_, and D_, then that would be really good. Okay um uh what I've done on the next page is I've set it up so we just put the marks in. If you take a note of them, left-handed people can't normally write right-handed, Um the the only thing that we were considering was that uh this thing is kind of more for right-handed people than for left-handed people, Does it match the operating behaviour of the user? so y so we we might do we might want to do like a uh another m model another another version, which is like exactly the mirror image of this one. So maybe we need to put that needs a little bit of investigation, maybe give it a five, I would say? Or maybe six, It might be a little clumsy when when it opens up, right, I th I think the alternative is flipping from the top. Yeah, but we which makes it kind of really big, yeah. or are we saying we're gonna stick a locator on the T_V_? th there's the locator dot. Mm that you stick on T_V_. so that means you need a that does mean you need a little speaker on it though, To make it beep. so that's seven, yeah. If uh uh if this means intuitive	The marketing expert gives the product evaluation, which is based on the criteria of attractiveness, whether it matches operation behavior of the user, locatability, intuitiveness, ergonomic design, and how technologically innovative it is.
One simple battery. The chip, we're going for an advanced chip on print.	Remote uses one simple battery and an advanced chip.
maybe give it a five, I would say? Or maybe six, It might be a little clumsy when when it opens up, right, I th I think the alternative is flipping from the top. Yeah, but we which makes it kind of really big, yeah. so that's seven, yeah. If uh uh if this means intuitive, if it means the way people kind of are used to finding things I'd say six, 'cause the I mean the the standard layout for numbers is three three three and one, rather than the way you've got it. but it's not the immediate thing that you're used to. but uh it's a good technology, I mean once they get used to it. So, should we maybe say f a five So, should we give it a six? Um uh the ergonom ergonomic design well mm I mean I d uh I dunno, I mean the the repetitive stress things, but then who would be really pushing the buttons so much on the on the remote control anyway, And moreover it it has um L_C_D_ and everything, so that uh you know uh we minimise the pressing of the buttons anyway. Okay, so we give that a six, What do you reckon, five, six? Six. So, we need the average here, So I think we've done very well, The average is about six and something. Six point five, yeah. that's pretty good, I think.	They rate the product using a 7 point scale and come up with an average score of 6.5.
Yeah, I think um we could do l the logo in grey, as it is on the website.	Corporate logo will be in grey.
so we've looked at the prototype presentation and the evaluation criteria. And now we have to calculate the production costs. So I've got an Excel spreadsheet to help us do that. Um I started filling it in, No hand dynamo, right? One simple battery. The chip, we're going for an advanced chip on print. We also said the sample sensor and sample speaker. Um single-curved surface, so that we can fold it. Case material we said rubber. I don't know what special colour means. I think something coloured, but rubber comes coloured, doesn't it? You know. maybe it's like if you want titanium coloured or wood coloured, it's different. Or maybe maybe if you want some kind of pattern thing on it, We have pushbuttons, Scroll wheel with pushbutton we had, no? And we have L_C_ display And button supplements. Yeah, but what do we ha we have L_C_ display, but but the wh but the s spinning wheel We've got more than one pushbutton though, That means you can only have twenty five push buttons in total doesn't it? That seems unlikely. whether whether pushbutton means that p count by button or do we We have to count all of them, I don't think that makes sense. if it is pushbutton then you got a zero point five, it's a scroll wheel so we we've put it's pushbutton and scroll wheel and L_C_D_ display, So, as we can see, that's way too expensive down here. Our budget's twelve point five.	The group goes on to calculate the production cost and finds they are over the budget.
So we have that n uh channels here starting from um uh one two three And then, well this is on off button. The volume is is scrolling.	Has an on/off button, channel flipping, volume scroller on side.
Yeah, the sample sensor will have to go, 'cause that's the most expensive thing on there. so that has implications though for the. Uh it does not have for voice recognition, but it does have for the feedback speaker. when you say when you press one it says one or it says hello. But that's a bit of a gimmick anyway really, isn't it? Mm and the locator also goes away. Well the speaker uh the sample speaker is is expensive, but we could just have some some very very easy device that just beeps. A also i in the case I'm not sure that you will evaluate this as a curved surface, because it's just rubber, so it's probably a flat surface rubber. Right, so we need one fifty off. Take it down to just a scroll wheel. in the L_C_D_ we can scroll, right? how do we how do we make a selection in uh in the L_C_D_? But how do we make a selection if we d cannot push the button. you can push this one, but we don't have a pushbutton uh we ca we don't have this muting mechanism for this scrolling thing. So that's point three. and I thought we were referring to this as a scroll spinning wheel and pushbutton thing. The scroll wheel is on the side. We're point three over at the moment. Unless we just take off the scroll wheel altogether and just have pushbuttons for the volume. Instead of scrolling here we have two buttons here, up for up and down. Oh look, we're way under budget Yeah, well we could admit to the single curve, couldn't we? Or or that we have to have some sort of special colour. So did we lose um on our evaluation criteria, as a result of doing that? No, I don't think so. Because we keep all the features, we keep voice recognition, we keep L_C_D_ display. instead of having scrolling we we just push the buttons. But we lose the locator. so we still have the locate. We're gonna have a beep	They have discussion and decide to eliminate the sample speaker locator and the scroll wheel inside.
I think uh n one thing that was lacking uh was that we did not know what the various things cost to begin with. If we'd had that sheet at the beginning should've been like, okay, so we can have that lot, let's just throw it together and do what we can.	This happened because they had not known beforehand the cost of such features.
So, as we can see, that's way too expensive down here. Yeah, the sample sensor will have to go, 'cause that's the most expensive thing on there. Take it down to just a scroll wheel. Right, so we need one fifty off. We're point three over at the moment. Unless we just take off the scroll wheel altogether Instead of scrolling here we have two buttons here, up for up and down. The only the only problem being that at the end we had to cut some things down because of the the budget we had.	The team had to cut out some features in order to make the budget.
and uh the the L_C_D_ and and the scroll are inside.	LCD and push buttons inside flip-open door.
This is our final meeting, the detailed design meeting. what we have to get through in this meeting is firstly the prototype presentation from you two, so you can show us what you've been working on so diligently. It does look very cool. then Cat's going to present the evaluation criteria that we're going to be evaluating this against. Then I need to say some st a few things about finance, 'cause we have to check that it's within the finance criteria. Um and then we'll be making sure that our product fits both the evaluation criteria from Cat and the financial limits. Um and then we uh will have a brief evaluation of the whole process of production and design that we've been through.	The project manager opens this detailed design meeting by going over the agenda.
but it's not the immediate thing that you're used to.	It could be more difficult to get used to.
so will you maybe start with like the mm the shape and things and and then I will explain the the user interface th uh things, like the buttons and the scrolling things and Okay. So um basically going with our trend of vegetables and we selected the colour and approximate shape of banana. You think bananas are a safe thing to use? It's a bit um phallic. Well, but it's it's just an a approximation. so I would say that this curvy does look quite like a vegetable. yeah, but um one thing we actually kind of um forgot while designing, that one side was supposed to be rounder, Is it to scale, or do you think you can make it a bit smaller? Um it could be made a bit smaller, And it's with the the black and yellow you're even in the right colours. Yeah, I think um we could do l the logo in grey, as it is on the website.	The designers present the prototype, which they decided to make the color and shape of a banana.
'cause the I mean the the standard layout for numbers is three three three and one, rather than the way you've got it. If uh uh if this means intuitive, if it means the way people kind of are used to finding things but uh it's a good technology, I mean once they get used to it. but it's not the immediate thing that you're used to.	When rating whether the product is intuitive, the layout is different,a good technology but less standard.
Okay. So um basically going with our trend of vegetables and we selected the colour and approximate shape of banana. And it flips open on the side, so it opens like that.	The remote will be black/yellow color and the shape of a banana.
Um so basically it's the it's the flip open thing again. And it flips open on the side, so it opens like that. And we have the user interface o in here and uh the the L_C_D_ and and the scroll are inside. And it's the whole thing's made of rubber, is that So so uh the user interface as as we discussed last time uh mm on on the on the cover we just have the very basic things. So we have that n uh channels here starting from um uh one two three So it's four, up to four, up to seven, up to nine and zero, z zero here. And then, well this is on off button. and and also the colour is quite often red, And then these ones would be for flipping the channels back and And and we would also have a l little um thing saying here, previous and ne prevon prevon next. The volume is is scrolling. On the side, And and and it's it's on the back is mm cover or back lid, because if you flip it open, you can still do the scrolling here. and and you have the mm spinning wheel with options to choose. Oh, the thing we forgot was like a mute button. Well, we'll have this on the screen, on the display. On the wheel, like if you hold the wheel down then it will mute. Uh on the L_C_D_ we r you know, the main menu will have various options. yeah, the scrolling is kind of you have to scroll all the way to make it mute, right? if it's a scroll and click so you hold it in? But if you hold it in, And okay, so i so the the voice recognition is also just part of it. You can't really see it in the interface.	They demonstrate the remote components, showing how it flips open on the side and features a LCD and scroll inside.
left-handed people can't normally write right-handed, Um the the only thing that we were considering was that uh this thing is kind of more for right-handed people than for left-handed people, so y so we we might do we might want to do like a uh another m model another another version, which is like exactly the mirror image of this one. It might be a little clumsy when when it opens up, right,	When rating the product on how well it matches the user's behavior, they found that the product is more convenient for right-handed people and less so for those who are left-handed.
Right, so we have to complete the final questionnaire and meeting summary when they send it. Was there a questionnaire already sent?	The team needs to complete the final questionaire and meeting summary.
so it would be good if we could just have a little talk about the project itself and how it went, um so that we can feed back to the management for next time they're designing a product. as far as creativity is concerned, yeah I think there was there was room for creativity. The only the only problem being that at the end we had to cut some things down because of the the budget we had. I think uh n one thing that was lacking uh was that we did not know what the various things cost to begin with. If we'd had that sheet at the beginning should've been like, okay, so we can have that lot, let's just throw it together and do what we can. But in terms of the process of um going and working individually and then coming back to a meeting, that that worked in terms of. I think 'cause the meetings were so regular, you know. Yeah, the m the means were very very good, the means we used. the whiteboard digital pens. We like the pens. But that worked well having having a whiteboard that we could draw on as well as having the PowerPoint, New ideas found. Not quite sure what about. Well it's it's it's pretty new, I think we'd like to think the ideas were new,	The team discusses the project process- saying that they had to cut out some creativity in order to meet the budget because they had not known the cost of features beforehand.
I was I was satisfied with with the leadership, yeah. Yeah, and and and this time also the time limits but actually preparing the I mean especially with that last-minute alteration. I mean that was fairly tight anyway, But yeah, but I mean already just just preparing the slides before before the meeting, yeah. You weren't like a a dictating leader, so that was always good. And then the teamwork I think I think it worked quite quite nicely, yeah. Did anyone feel that they were getting sort of covered up and not being able to say their bit? Mm. I guess it was a fairly small group, so all of us got to express our opinions, yeah. And my main difficulty was the the time pressure. sometimes it's like a little bit rushed.	They were satisfied with the leadership but felt rushed for time.
Um single-curved surface, so that we can fold it.	Single-curved surface.
User Interface Designer, that's that's so you gotta you go, you're you're gonna be the one that's working out what what buttons we need. Um. Industrial Designer, you are the one, you know, you're gonna be working out kind of box it goes in, I guess so, um Mm. Har how it works an And in marketing User requirements specifications. Do you think our two kind of overlap, because Yeah, it does seem like our our responsibilities have some overlap. You two you two are gonna be just, I think, you just double up, you know, you working together. You're the one that's gotta go and find out do th do the research,	The project manager then further discussed the roles of the team members.
profit aim fifty million Euros.	The profit aim will be 50 million Euro.
Um have uh one very complicated one on one side with all the D_V_D_ and V_C_R_ access and stuff, and then on the other side o one uh a remote control that would be very very simple with just the channel, program plus and minus, and the just the mute button, for example. I'm not sure if it's a good idea to have a two sided remote though, 'cause it would be very hard to use in the way that you mani manipulate it. No, but you would slide it into uh someth like something on the back would hold or something like a flip telephone, something like that maybe.	Having a two sided remote with basic functions on one side and advanced functions on the other.
selling price twenty five Euros,	The selling price of the remote will be 25 Euro.
So would be nice to have something that that controls lots of different things. but that would p that would probably be quite expensive. I think we should also have a back-up plan of I but also devices connected to the to the T_V_, I mean, be able to operate D_V_D_ players, things like that. 'cause I I I just think that it might be expensive to make something that We should have a back-up plan of just a really good television remote control, that just that is just for a T_V_, but it's just a really good, nice one.	If the remote should be used only for televisions or if it should be capable of controlling other devices also.
Okay, project finance, selling price twenty five Euros, profit aim fifty million Euros. Market range internationally sold. it's gotta be can't cost any more than twelve fifty to make. Right, who's got experiences with remote controls then? Is this a T_V_ one we are supposed to make? Yeah. Yeah it's a T_V_ remote control. Are we are we going for like like telephones are going little teeny tiny things or we are going for something that's that's big and I mean, you want you want one remote that maybe can work uh all all of the functions of T_V_ and if you have whatever associated with T_V_ the D_V_D_ player, or something like that, but like at the same time you don't wanna really busy remote with a thousand buttons on it or something. 'Cause I I I mean I was thinking something that's got different like maybe a a an L_C_D_ display on it that's got different pages for different devices, but that would p that would probably be quite expensive. and then after we after we've found out what we can like, some different ideas, we can then go and do the research to find out if these any of these ideas are feasible or not. So would be nice to have something that that controls lots of different things. Couldn't we have like one that comes out? you actually just putting three or four different remotes together but making them thinner, and um into one basically. Um have uh one very complicated one on one side with all the D_V_D_ and V_C_R_ access and stuff, and then on the other side o one uh a remote control that would be very very simple with just the channel, program plus and minus, and the just the mute button, for example. I'm not sure if it's a good idea to have a two sided remote though, 'cause it would be very hard to use in the way that you mani manipulate it. No, but you would slide it into uh someth like something on the back would hold or something	The project manager discussed the project finances and the team engaged in a brainstorming session about various features to consider in designing a remote.
So is the agenda? Opening, acquaintance, tool training and project plan, discussion and then closing. Project aim is a new remote control. It's original, uh trendy and it's user-friendly. Try out the whiteboard, every participant should draw their favourite animal and sum up their favourite characteristics of that animal. so, I guess that was the test to see if this equipment is all working.	The project manager introduced the upcoming project to the team and then the team members participated in an exercise in which they drew their favorite animals and discussed why they liked those particular animals.
it's gotta be can't cost any more than twelve fifty to make.	The production cost cannot exceed 12.50 Euro.
I think we should also have a back-up plan of I 'cause I I I just think that it might be expensive to make something that We should have a back-up plan of just a really good television remote control, that just that is just for a T_V_, but it's just a really good, nice one.	The team will create a back-up plan for a remote that only controls televisions
Market range internationally sold.	The remote will be sold internationally.
but the the functions that we're sure that we want are that it can control the T_V_, but also devices connected to the to the T_V_, I mean, be able to operate	The remote will control televisions and devices connected to televisions.
like a lock f like a lock functs function on it like you have on your telephones,	The remote will have a lock function.
Um I've had word down from head office that something that we should be centred well, something we should take into account is um we've gotta keep the corporate image within this remote control unit. It's gotta d look like it's in the R_ and R_. so, I mean, we are sort of beholden to them. Not one colour, but the pattern needs to be recognisable. but you have to look at the product and instantly know that it's one of our products	The corporate image will be displayed on the remote.
energy source, that would be batteries.	The remote will use regular batteries.
Yeah, and basically uh, as far as methods, I was I was looking looking at looking at uh already existing remotes, trying to find some inspiration from designs that are already out there. And so in the research that I was doing there's basically two types of remotes, I mean people want a remote that's familiar, that has their favourite functionalities um and and does the basics, but Um so things that seem like absolute must-haves uh would be a volume control, uh channel keys up-down, but then also a numerical key pad so that they can just key directly to the channel that they want, rather than doing up-down, ones that are engineering centred and ones that are more user centred, judging from what what we all talked about during our last meeting I kind of gathered that that's what we were going after, So, the engineering centred ones uh provide a lot of functionality, so the user centred ones just focus on ease of use. Um have you found that anyone else has do has looked into the locking function or No that that that seemed like a novel idea as f as far as I know. what uh do you guys have a a yea or nay on that a feeling about whether that's really necessary? I would say it's If it's simple to do, and what I didn't mention yet really is is the sort of like the ergonomic design.	The user interface designer discussed what features the remote was required to have and presented two existing products which were based on different concepts.
I'm gonna draw it on the board then. So um the idea is that we've got the energy source um, So um I think maybe uh two batteries, then on the uh remote control itself will have um the sender for the signal, which could be uh an infra-red signal, um which will be sent by an electronic chip. Is a battery like the only way of No 'cause like cha 'cause always changing um um batteries can get like annoying. swi I th I th I think changing your batteries once every six months is not really a pain, but as far as the infra-red signal, do we have control over, you know, how far away you can be from the receiving unit, the the T_V_, and still have it be operational? It's never gonna be more than it's never gonna be, you kno unless you've got a T_V_ the size of a football pitch, it's not doesn't have to go that far, Well, we can make the the signal strong enough to go through walls if if you fancy it. Yeah, yeah I d it sounds like you you w don't wanna overcomplicate things. How about Bluetooth? Doesn't have to go through a wall, because you're not gonna be looking through a wall.	The industrial designer discussed the interior workings of a remote and the team discussed options for batteries and infra-red signals.
Voice activation might not be the best. I would say scra I'd say scrap that straight off.	The remote will not contain a voice activation feature.
so I just wanna rather than going uh Miss Marketing and Miss this and Miss that wanted to know your names again. Okay, right, welcome to meeting B_. Um this is gonna go a lot better than the last meeting, basically, uh 'cause I know what I'm supposed to be doing now. and, uh yeah, I'm just here to sort of liaise between the three of you and get things going, get people talking and and I'm gonna be making notes and sending them off to the powers that be and stuff basically. what this meeting is all about is um I'm gonna have some presentations from all three of you, We'll we'll uh talk about what we actually need as a final coming together of it all. So I want each of your presentations to not be too long, five five minutes, something like that. This meeting it's not very long. It's uh probably down to about thirty five minutes now. Um if you haven't done a PowerPoint thingy, it doesn't matter,	The project manager had the team members re-introduce themselves and then briefed the team on his own duties and on the meeting agenda.
we should probably consult with our legal department uh. I'll see if I can get see if I can get hold of them for the next meeting.	The project manager will consult with the legal department to discuss the prevention of lawsuits from consumers claiming the remote caused RSI
we've decided that it's gonna be, you know uh, we're going for a basic television remote. I think, we should just go with the simplest option on everything, uh and that would be infra-red, energy source, that would be batteries. Uh mean we we can look into using the s, you know, the little tiny weeny batteries, all like special long-lasting batteries. Um. So are we headed towards like a b a big yellow and black remote as far as I I kind of thought it was blue writing on a yellow background, Well, it's like white on i white and blue on a black background with white with yellow borders. Can't we have different colours in the remotes, And this is something that came on down from from the higher ups, so, I mean, we are sort of beholden to them. So we have to have it one colour. Not one colour, but the pattern needs to be recognisable. but you have to look at the product and instantly know that it's one of our products so maybe, so you can have a look at our our other products and see if they all follow a s similar vein, perhaps. But it could come in different colours and have the R_R_ colours just somewhere	The project manager briefed the team on the decisions made so far and the team discussed color options for the remote.
Well, for our marketing report uh we observed remote control users in a usability lab, So seventy five per cent of users find the remote control ugly. Um current remote controls do not match well with the operating behaviour of the user. Um eighty f eighty per cent of them would spend more money if the rem remote control looked really cool and fancy. I was thinking something easy to use, especially for older people. Um has to look really cool, flashy groovy for people to buy it. and also we asked them whether they wanted whether they'd be interested in um voice activating. What about just from the the prospective of our manufacturing cost? most people that have the money are people from the age of thirty five to fifty five, It's older generation, they're the ones that have gone out and but the younger generation who we are catering for, like who have most of the money nowadays, do want a voice act speech recognition in a remote. Voice activation might not be the best. I would say scra I'd say scrap that straight off. Um also with um with buttons, a thing called R_S_I_, I think we can do some really in in that department, the the ergonomic department, we can make some some really good improvements.	The marketing expert presented research on consumer preferences on remotes in general and on voice recognition and the team discussed the option to have an ergonomically designed remote.
Um I've had word down from head office that something that we should be centred well, something we should take into account is um we've gotta keep the corporate image within this remote control unit. It's gotta d look like it's in the R_ and R_. Uh, everything is going t ergonomic, you know,	The project manager then introduced some new requirements to bear in mind when designing the remote.
So are we headed towards like a b a big yellow and black remote as far as Can't we have different colours in the remotes, I I kind of thought it was blue writing on a yellow background, Well, it's like white on i white and blue on a black background with white with yellow borders. And this is something that came on down from from the higher ups, so, I mean, we are sort of beholden to them. So we have to have it one colour. Not one colour, but the pattern needs to be recognisable. but you have to look at the product and instantly know that it's one of our products so maybe, so you can have a look at our our other products and see if they all follow a s similar vein, perhaps. But it could come in different colours and have the R_R_ colours just somewhere	What color the remote should be.
and also we asked them whether they wanted whether they'd be interested in um voice activating. What about just from the the prospective of our manufacturing cost? most people that have the money are people from the age of thirty five to fifty five, It's older generation, they're the ones that have gone out and but the younger generation who we are catering for, like who have most of the money nowadays, do want a voice act speech recognition in a remote. Voice activation might not be the best. I would say scra I'd say scrap that straight off.	Whether to include a voice activation feature in the remote.
Uh, everything is going t ergonomic, you know, and that could be one of our niches p sort of uh uh in the market, I guess. Um. I think we can do some really in in that department, the the ergonomic department, we can make some some really good improvements.	If the remote should have an ergonomic design.
as far as the infra-red signal, do we have control over, you know, how far away you can be from the receiving unit, the the T_V_, and still have it be operational? It's never gonna be more than it's never gonna be, you kno unless you've got a T_V_ the size of a football pitch, it's not doesn't have to go that far, Well, we can make the the signal strong enough to go through walls if if you fancy it.	How powerful the infra-red signal should be.
Um have you found that anyone else has do has looked into the locking function or No that that that seemed like a novel idea as f as far as I know. what uh do you guys have a a yea or nay on that a feeling about whether that's really necessary? I would say it's If it's simple to do,	Whether the remote should have a locking function.
and that could be one of our niches p sort of uh uh in the market, I guess. Um. I think we can do some really in in that department, the the ergonomic department, we can make some some really good improvements.	The remote will have an ergonomic design.
uh and that would be infra-red, Yeah, yeah I d it sounds like you you w don't wanna overcomplicate things. It's never gonna be more than it's never gonna be, you kno unless you've got a T_V_ the size of a football pitch, it's not doesn't have to go that far, Doesn't have to go through a wall, because you're not gonna be looking through a wall.	The remote will use a regular infra-red signal.
Well, what do we need a speaker for in a remote control unit? What about the just developed uh sample sensor? it would be one thing if it was speech recognition where you say something and it turns the T_V_ on like, turn the T_V_ on, and i turns comes on, I'm just guessing. But it's gonna be the most expensive option, probably and a it just gives you a verbal response. Oh, then forget about it.	Whether to have a sample sensor in the remote.
Yeah, I would say mayb maybe a couple of colours like uh like a black with with yellow and somewhere, Wanna make it different colours so anybody can choo like like so we could do like the pink range, the blue range, the green range, the where, you know, you have a variety of colours, that people feel like they're customising it when they buy it, even, you know, just just by the fact of choosing.	What color the remote should be.
Um Gabriel, you're gonna be working on, you know come up with the the user interface design.	The interface specialist will work on the user interface design.
Um so um for the energy sources we can have a basic battery, a hand dynamo which is which was used uh in the fifties for torches, You can have a kinetic provision of energy, Or you can use solar cells, but I'm not sure about that indoors, really, but Well, there's sometimes combinations, I mean, like calculators do combinations of battery with but also using some solar power. And uh if we want something fancier, I think the kinetic provision of energy could be nice, Think the the uh what would cost the less would be the basic battery, really. For the case of the remotes itself, um they can be a general case, which is just a flat one. You can have uh a curved one or a double curved one, Um then the case material itself, so it can be uh uh either plastic or latex, uh rubber, wood, or titanium. And th for each of them you have uh cases where for example titanium, you can't use it for if you if we're choosing a double curved case, we can't choose titanium. But if we're choosing just the flat case then we can go for anything. so you can have basic push-buttons or a scroll-wheels, like you have on a mouse, um or you could have um L_C_D_, which gives you a display. Um and if we choose double curved then we have to go for rubber push-buttons. Um so the push-buttons themselves they can be just simple or they can be If we get an advanced chip which is um used for the L_C_D_, the display thing, then that's even more expensive.	The industrial designer discussed different options for batteries, materials, and components, as well as restrictions involved in combining particular materials, components, and batteries.
Um alright first off we'll just uh recap from our last meeting. Um which was we got together just to basically decide on well to talk about what it is that we were actually uh supposed to be doing,	The project manager recapped the decisions made in the previous meeting.
Okay, so I'm continuing with the user interface uh topic. Uh and so the manufacturing division uh sent some some samples of of uh interface components that we might be interested in using that have been used in other products, uh like the coffee machine. they they suggested the idea of using a spinning wheel like you use on the side of an M_P_ three player like iPod. So I already mentioned the speech recognition interface. I guess, we we basically vetoed that idea. but they suggested uh, you know, going i a little bit into a a niche, but it sounded like from our last meeting we really wanted something that was general, but done well. I can give you an example here of uh, good layout and bad layout So this would be an example of bad layout, where you have volume up and volume down, but they have a V_ on both of them, so uh Uh this is the example of the giant remote that's impossible to lose. Uh so I was against the speech recognition and against going uh towards anything in in a niche sense. I didn't I didn't think the spinning-wheel or the uh L_C_ display were were crucial for us. So we're we're not gonna have any sort of display I think uh. I think we shall have a limited number of buttons, ideally, I mean a a power, channel up, channel down, volume up, volume down, and a numerical keypad. it will either have a a lock button like we mentioned or or a cover or something like that. Um it seems like we wouldn't wanna make it too busy and too sort of gaudy, Yeah, I would say mayb maybe a couple of colours like uh like a black with with yellow and somewhere, I I guess the fact uh also that we are having a rubber case uh would prevent us from having the cover function that we thought of before.	The interface specialist presented examples of existing remotes on the market with good and bad layouts and stated what features the remote required.
So that might be an idea of using the rubber, And also it doesn't break as easily maybe, Rubber, we're all we're all going we're all liking that idea? Mean so what's the difference between a normal rubber case and a rubble doub double rubber double curved case? Let's have rubber push buttons, hey. is uh, okay, advanced chip on print, which I presume is like one P_C_B_ and that's got all the electronics on one board including the um infra-red sender? Well, if if it's not chip on print then, I guess, you get different chip components, and you build them separately and doesn't include the infra-red. If it's something that's inside the the unit. I it doesn't affects whether the customer's gonna buy it or not. So let's not let's uh not bother with the chip on print. What about the just developed uh sample sensor? I'm just guessing. But it's gonna be the most expensive option, probably and it would be one thing if it was speech recognition where you say something and it turns the T_V_ on like, turn the T_V_ on, and i turns comes on, a it just gives you a verbal response. Oh, then forget about it. So rubber rubber keys, yeah. so we want it rub rubber double curved. But the fact that this this rubber i is actually used in these anti-R_S_I_ ps specific	The team then discussed and decided what materials, components, and what type of battery to use in their product.
now the trouble is is we've already decided that we're going with the stuff that works already, that's cheap. I mean it's different, but I wouldn't say like a rubber remote is fancy. That's why I was thinking, Bluetooth, 'cause Bluetooth is the in thing nowadays, like it really is, they don't really care whether, you know, at the end of the day whether it works properly or not. Of course, they do. So is is the advantage of Bluetooth that you can just like synchronise it with other that would mean you'd need a television that has Bluetooth in it, which no no television does, Well, if you're looking at if you looking at something that's going to be bought by people, you have to make it new, you have to make it state of the art. Like it doesn't have to be, you know, Bluetooth, If we want something new, we need to move away from what we already have	This lead to a discussion on whether to use Bluetooth or infra-red technology in remote.
