As far as the whole visible light thing, we decided to go with the multiple colours coming out,	The designers of the prototype decided to use several different colors in the visible light stream in the device.
what we could do perhaps, a simple fix would maybe to switch away from the solar cells but honestly if we cut that one piece out we're actually coming in under budget and maybe move ahead with the project, without the solar cell. I think unfortunately that's our best option.	The group decided to remove the solar panel in order to keep the price point of the device close to the original goal.
I'm supposed to do this final report thing at the end so I'll put all that into the final report as well, or as much as seems like	The Project Manager will create a final report containing the summary of the meeting proceedings, including the evaluation of the project process.
we've established that the costs weren't really within budget, We did the project evaluation based on Sarah's evaluation of on off switches though it was really technically an evaluation of the product, not the project in general. And it's all recorded, I'm supposed to do this final report thing at the end so I'll put all that into the final report as well, or as much as seems like I will save this into the project documents. You guys ready to celebrate? that's our last step. Celebration. I guess we can probably call that meeting to an end for the most part. I guess we'll call that a a doner. that's the end of the meeting.	The Project Manager summarized the proceedings of the meeting which will go into a final report, along with comments made during the project evaluation.
here we have our detailed design meeting where we will look at the prototype I finally figured out what this whole second bullet point is about in my It means I'm supposed to read the minutes from the previous meeting. just real briefly to go over minutes from last meeting, basically the moral of the story from our last minute last meeting was that we that we had meetings from we had presentations done by the Industrial Designer, or from Nathan, and Ron and from Sarah about what we can do here and we essentially came to the conclusion that we should develop a remote with voice recognition, I_E_ that had a vaguely non-remote like shape because you didn't really need to use it as a remote since you could just use your voice. That would include some mostly just the simple design features for a television operation but with a slide or a fold-out bay for more advanced functions for users. the U_I_D_ and the I_D_ were asked to go ahead and start developing a prototype for us to look at.	The Project Manager opened the meeting by reviewing the decisions from the previous meeting (to use voice recognition instead of the touch screen, to hide the complicated features, and to start building the prototype).
And U_I_D_, the technical fun functions design,	The User Interface Designer will work on the technical function design.
It needs to be compatible 'cause universal remote controls are never universal. and another thing that I think is important is the d the design of the product, how it feels in your hand. They want the ergonomic ones. If it's just flat and kind of boring th those don't Nobody wants to buy those any more. What kinda battery would we want to use? Double A_. So double or triple? it's okay, we don't have to decide about it now,	They discussed making the remote universally compatible and ergonomically-designed, and types of batteries to use.
And the marketing person, that's Courtney, is going to do the user requirements specification.	The Marketing Expert will research user requirements.
you're going to think about the working design.	The Industrial Designer will work on the internal working design.
First we're gonna start off by using our tools. I think we should forgo the whiteboard since we can't actually see what we're writing. right now so we're all gonna draw our favourite animal and then sum up our favourite characteristics of that animal.	She then introduced a tool training exercise to acquaint the group with the meeting-room tools and to help them get to know each other.
Hi everybody and welcome to our kick-off meeting for our new product that we're gonna be designing. I'm Mandy and I'm the Project Manager. And I know all your names again, Courtney, Fenella and Amber. Okay, here is our agenda for this meeting. tool training, we're going to, I guess, figure out what to do on this project with our individual roles. we're gonna make a project plan and then have some time for discussion and close up the meeting. We're gonna make a new remote control that's original, trendy and also user-friendly. We're gonna have discuss the functional design first, how is it gonna be used, what's the actual goal here, it has to operate T_V_, blah blah blah. And we're going to do individual work on that and then meet. Same thing with conceptual design. And then the detailed design, just more in-depth, get the actual schematics of the remote.	The Project Manager introduced the project to the group and gave an agenda for the project as a whole.
here are some topics that we might be able to discuss. Expe our experiences with remote controls, our first ideas about this new remote, anything that you can bring to the table for this project. Well, we wanna make a multifunctional remote,	The group then began a discussion about features of remote controls and their own  experiences with them.
the selling price for our remote is going to be twenty-five Euro, and our profit aim is fifty million Euro. We're going to make this an international product marketed in the States, in Europe, in Asia. And our production cost to make that profit is gonna be a max of twelve fifty Euro per remote.	The Project Manager then presented the project budget to the group and presented the projected profit aim, the production cost, and the price point of the device.
The I_D_ is going to work on the components concept,	The Industrial Designer will prepare the components concept for the device.
U_I_D_ the user interface concept,	The User Interface Designer will prepare the interface concept for the device.
And don't forget we need to include the colour of our company and the logo.	The remote will include the company color and logo in its design.
and the speech recognition could be part of the lost and found device, too. we we need a like homing device.	The group will consider including speech recognition and a locator function in the functional design.
The I_D_ is going to work on the components concept, U_I_D_ the user interface concept, and you're going to do some trend watching.	The Project Manager instructed the Industrial Designer to prepare the components concept, the User Interface Designer to prepare the interface concept, and the Marketing Expert to prepare a trendwatching report.
but the other bulb, I think, is good to just to indicate, I'm doing something, it's sort of like a reassurance. Like that we know the battery's working.	The remote will feature an extra lightbulb that will light up when the remote is communicating with the television.
Well, should it be larger buttons in general, I think we should do something like maybe bigger and round like bubbles.	The interface will contain larger buttons.
and you're going to do some trend watching.	The Marketing Expert will prepare a trendwatching report.
We need a power source, we're gonna need a smart chip if we're gonna make it multi-functional.	The remote will feature a smart processor chip to accomodate all of the remote's functions.
'Kay. I didn't get a chance to complete this one, 'cause some of the tools that I was given were frustrating. extra functions will probably need an additional chip. power source, I figured, batteries, Typically a remote has either two double A_s or four triple A_s, sometimes three. so a large on-off button would probably be good.	The Industrial Designer presented her internal design of the device and discussed the processor chip and the energy sources that will be integrated.
So no D_V_D_, no TiVo, no stereo. So we've simplified, we don't need all those play, fast-forward, rewind, or no menu buttons. So we've pretty much pared it down to on-off, volume, mute, channel up and down, the numbers So we just have it like add a menu button then for the various things needed,	There will be no buttons for controlling a VCR or other device; the interface will feature only channel and volume up/down buttons, a number pad, and a menu button to access the menu functions on a television.
extra bulb could just be for flashiness, but the other bulb, I think, is good to just to indicate, I'm doing something, it's sort of like a reassurance. Like that we know the battery's working.	She suggested integrating an extra lightbulb that lit up when the remote was communicating with the television.
Now we have Courtney with the functional requirements. okay so we tested a hundred subjects in our lab, and we just we watched them and we also made them fill out a questionnaire, Seventy five percent think they're ugly. Eighty percent want they've are willing to spend more, which is good news for us if we make it look fancier, And we need we need it to be simple, yet it needs to be high-tech looking. So What do you mean by the current remote controls do not match well with the operating behaviour of the user, like they have to press the buttons. I I think it's like the engineering versus user, And so people say that they typically lose it, and R_S_I_, I'm not very sure what that is. Do we really need t to provide more information on what R_S_I_ is? yeah, that's what my web site said, I think that we should go with something that's more user-friendly. And also we found our team found that speech recognition is it's like an up-and-coming thing Didn't they didn't our rival companies manufacture a remote that you would press the button on the T_V_ and it would the remote would beep so if you have lost it We could definitely include that if we wanted to.	The Marketing Expert presented feedback from users, showing that users want a simple but fancy-looking remote control and that young users want speech recognition.
Would it just be universal for everyone, you think? Because I think even if something has large buttons, as long as they are not childishly large, like even technically non-technically challenged people are gonna use it.	The device will be marketed to all age groups, and made simple for those with less technical skills.
and users don't really need all of the buttons that are contained on there, because they only use ten percent of the buttons really.	She discussed including only the most basic functions in the interface.
we we need a like homing device. And on the charger, just like a phone, like you get a portable phone and it's got a charger, and if you d leave your phone somewhere, you push the button to find it, and it finds th the phone beeps for you. Well, if you have the base, you could start putting in a charger and then you have a different kind of battery. Rechargeable batteries are cheaper usually. If we have the speech recognition then we can start aiming at a like another kind of more handicapped disabled demo demographic. It's really the people twenty five to thirty five. and the speech recognition could be part of the lost and found device, too.	They had a discussion about possibly including a locator function and speech recognition.
And don't forget we need to include the colour of our company and the logo. We could just have the logo in yellow, or maybe a yellow light for the keys. If you have this sort of strip kind of down at the bottom the base of it, just like yellow with the R_R_. Well, do we wanna include the numbers like zero through nine? Well, we definitely need those. So we've simplified, we don't need all those play, fast-forward, rewind, or no menu buttons. So we've pretty much pared it down to on-off, volume, mute, channel up and down, the numbers Yeah, audi audio settings and screen settings, we need those or do we just want that accessed accessed from the television itself? I think that that's fine just for the T_V_. you could just double up with like the channel or the volume buttons.	They discussed integrating the company's yellow color and logo into the design, and decreasing the number of buttons in the main interface.
New product requirements. First it's only going to be a T_V_ remote. so we need to somehow include our colour and our company slogan on the remote. But it's becoming out-dated now, because of the Internet. Nobody needs to go to the teletext channel to check the news, So no D_V_D_, no TiVo, no stereo.	The Project Manager gave the group new requirements for the product design.
Would it just be universal for everyone, you think? Because I think even if something has large buttons, as long as they are not childishly large, like even technically non-technically challenged people are gonna use it. so we're going to go anywhere from kids to adult in the age range	The group discussed marketing the product to a wide range of customers.
the function of a remote control, as what we've been informed, is basically to send messages to the television set, for example, switch it on, switch it off, go to this channel, go to channel nine, turn the volume up, etcetera. whether that means like we can go and decide the brightness of the screen, things like that, all the more complicated functions of menus. And we can decide if that's what we want,, if we want to include that on the remote, if that's something that would stay on the T_V_ itself, for example. These are two examples. and you can see on the left, it's got a lot more buttons, And then on the right, it's a lot more simpler, And then lastly, it's just the questions that we want to consider like what functions do we want it to include, and how simple, complex it should be?	The User Interface Designer presented the basic functions of the device and discussed the designs of two existing products, showing an example of the simple design that the group wants to implement.
because we could produce, you know how cellphones have those overlays that you can change the colour. since we're going with batteries instead of solar power, I'd recommend maybe a soft like latex, we could do f a cherry cover for this year So we could do like a b a hard base plastic, and then we could give two latex covers to start.	The remote will be covered by a soft latex casing that can be changed.
I think if we had a a locating device with the small one, I think that seems way more advanced.	The device be small and compact and will feature a locator function that uses voice recognition.
Okay, so trend watching. fifty eight per cent of the decision of what it should look like, fancy versus functional, and then it has to also be technologically innovative, and yet easy to use. So the customer basically is confused. and also the spongy feel is in in contrast to last year. we need easy to read like large buttons, clearly labelled	The Marketing Expert presented more information on user requirements which showed that users wanted the look of a high-tech device that was still simple to use.
I think we should just do the recognition for when it's lost, you know. because people could just be talking and we don't want it going off all the time.	Voice recognition will not be incorporated for other functions.
So in Milan and Paris recently the trends have been showing that clothing, shoes and furniture are basically just covered with fruits and vegetable patterns.. But as for the fruits and vegetable patterns, I don't know if we really want to go with that,	She presented the fruit and vegetable fashion trend that the group will integrate into their design.
so I was thinking maybe instead of doing that what we could do is leave a space for where the logo should be. Like a little cut-out kind of and then if v we do have them illuminate upon contact, they could illuminate yellow.	To incorporate the company logo and color, the buttons will be illuminated yellow when pressed and the logo will be displayed through a cutout in the latex casing.
looking at the interface concept, it's gonna be mostly examples of possibilities of where we can go with this. can't really see, but there's two possible ways, on the r left, if you see on th on the sides of of the remote, you have the sort of scroll down, And then on the right, we have what's really big trend right now, it's the iPod. and it's sort of like you have the both kind of trendy and hip, but also very sleek and and very simple, but technologically advanced. there's the idea of like being able to do it by feel as well as by by sight. for example you have a specific triangular shape that you know you're looking at the up and down arrow. this is particularly geared towards children. and you have the shapes and it's very simplistic and friendly looking. and then down at the bottom you have the logos and that's where you could put the R_R_, Real Reaction. But it's sort of like just taking aspects out of that and saying, well out of this one we like, you know the round section of, b or we'd like the the button size on this.	The User Interface Designer presented several ideas for the interface design taken from existing product designs.
So basic remote operation runs as follows, we need rubber for buttons, aluminium for battery y contacts, integrated circuit which consists of a diode, transistor, resonator, resistors, and a capacitator, contact discs for the buttons, plastic for the casing, and a power-source, whatever power-source we've actually determined we want. They suggested power options, solar cells, hand dynamo, and kinetic power, I'm not sure how the hand dynamo works, We can offer options for casing such as straight, curved, double-curved, you know, very specific to the customer. certain restrictions do apply here though. And so you functions what for the buttons, scrolling function could be very beneficial to us instead of actual buttons themselves. the manufacturing division also has said that they have several types of chips and they've just developed a sample sensor or sample speaker chip, which we could utilise. push button requires a simple chip and scroll requires more complicated chip.	The Industrial Designer discussed the necessary internal components and presented options for energy sources and materials.
Let me just add one more thing that I couldn't say before, and that's just that there's the new technology that they've developed on the voice recognition. there's a sample sensor and there's a sample speaker unit for So, you would say like, good morning, coffeemaker, and it would respond, good morning, Jill, I'm not sure exactly how it's gonna work, 'cause do you programme do we program the responses and the questions. I feel like voice recognition would be, I don't know, w it would be too hard to really	The User Interface Designer also presented the sample speaker technology recently developed by the company.
I feel like voice recognition would be, I don't know, w it would be too hard to really If it's within our price to get that kind of chip that would, you know, technology But, I guess, we have to look at w what our production cost is for the chip itself anyway. let's let's see if we can decide what kind of energy source we want to have first and foremost.. It's not gonna be a huge universal remote. 'cause it still fits in your hand, so you still wanted something that's comfortable and substantial, but not necessarily full of buttons. If we do a voice-activated locator, though, we're gonna be looking at a more substantial chip. Okay, so what kind of material do we want to be made out of? I don't think wood is a viable option. 'Cause I was thinking if we wanted to get the high in market then you could produce a few in titanium, I I think we should just focus on one design and one concept right now.I'm not sure that we'll have the time and money to produce a whole array of Are we gonna go with the voice activated and what size batteries, double A_, triple A_? or we could do one small lithium, I ki I kind of like your idea about the retro phone dial, 'cause if you have the circle and the button in the middle, then is it gonna get wider than your your hands are, because w And then would the buttons be too small if it was enough to fit on it? which I think if we make it curved like a hand like a hand-shape like if we put the the scroll-button on the side, Well, the other option is in instead of a scroll you just have the buttons up on the side which are on the side. Well I sort of like having the a yellow strip at the bottom with the R_R_ like that. I think maybe we should do it on a b button itself though, or if we're going	The group had a discussion to finalize the prototype features.
Honestly, I think the customer would be kind of irritated by the fact that it has a base I think if we had a a locating device with the small one, I think that seems way more advanced.	It was decided that the device will be small with a locator function instead of having a charging stand.
I think we should just do the recognition for when it's lost, you know. because people could just be talking and we don't want it going off all the time.	Voice recognition will not be included outside of the locator function.
since we're going with batteries instead of solar power, I'd recommend maybe a soft like latex, because we could produce, you know how cellphones have those overlays that you can change the colour. we could do f a cherry cover for this year So we could do like a b a hard base plastic, and then we could give two latex covers to start.	It will be covered by interchangeable latex casings.
'Kay. And you're gonna do some product evaluation.	The Marketing Expert will prepare a prototype evaluation.
the U_I_D_ the user interface design. The I_D_ is going to do the look and feel design, Okay, and right now, the I_D_ and U_I_D_, you two are going to work together on a prototype using modelling clay. I think you're going to get a lot of, I mean, the final say on what buttons get put	The User Interface Designer and the Industrial Designer were instructed to build the prototype; the User Interface Designer will decide which buttons will be included and the Industrial Designer will focus on the look and the materials.
'Kay. And you're gonna do some product evaluation.	The Marketing Expert will prepare a prototype evaluation.
I I think we should just focus on one design and one concept right now.I'm not sure that we'll have the time and money to produce a whole array of	There will be only one design of the remote rather than producing it in several different materials.
not sure that we'll have the time and money to produce a whole array of	Several of the features that the group had wanted to include were no longer possible due to time and cost restraints, or constraints from the materials themselves.
so I was thinking maybe instead of doing that what we could do is leave a space for where the logo should be. Like a little cut-out kind of and then if v we do have them illuminate upon contact, they could illuminate yellow.	To incorporate the company logo and color, the buttons will be illuminated yellow when pressed and the logo will be displayed through the latex casings.
The I_D_ is going to do the look and feel design, the U_I_D_ the user interface design. Okay, and right now, the I_D_ and U_I_D_, you two are going to work together on a prototype using modelling clay. I think you're going to get a lot of, I mean, the final say on what buttons get put	The Project Manager instructed the User Interface Designer and the Industrial Designer to build the prototype, with the User Interface Designer deciding which buttons will be included.
I don't really know exactly what we should talk about. Feel good meaning what? Physically, Yeah, it was a little difficult to incorporate the cover with the cherry fruit on it. Okay so, we're using the criteria for a seven point scale, do we feel it's very easy to use? Two. That's what I say. Okay, fashionable? I mean like no, I think it's very fashionable. I'll give it a two, because at the moment it's not looking that way. I don't think it's that fashionable. does it feel good? And it's i it is very ergonomically designed. Alright, average is two. Is it technologically innovative? does it have voice I mean the phrase recognition on it? We could do it with the chip, yes. And there's no way you can represent it on here. Y so I'd probably give it a three. But it is just a T_V_ remote. It's just trendy, basically. It's capable of being squishy and fruity.	The Marketing Expert gave an evaluation of the prototype using the group's initial criteria for the remote.
So our re model slightly resembling a giant delicious cookie appears to be a winner,	The group decided that enough of their initial ideas and criteria for the remote were satisfied to be able to continue with the project.
let's have the prototype presentation. The base is gonna be gunmetal gray, which is what we had decided, and it's gonna be plastic. then there's the latex cover, which is what you see as red. and the buttons will be a l much lighter blue, almost see-through. The whole thing lights up if you press any button, rather than it just that one button will light up. and then at the bottom we have our logo. And then on the side you have the buttons. and as you've noticed on our prototype they've ended up with a curvature kind of, I think you did an awesome job.	The User Interface Designer and the Industrial Designer presented the prototype and displayed its gunmetal color, removable casing, buttons, logo, and ergonomic design.
this is where we need to make a final call on if it's a lithium or do we wanna go triple A_s, Oh, let's just go for a lithium.	The group decided to use one lithium battery instead of several triple A alkaline batteries in order to reduce the number of components.
. Well, we're under cost then. We've got eleven point two. So we can go to production.	The group decided that the prototype and the final production cost satisfied enough of their initial criteria to able to continue with the project.
We think we got stifled for cri creativity by the company itself, in restricting us only to using a T_V_ remote, initially. We didn't have a whiteboard. And no internet. but my one issue is just like the whole it's for T_V_ only. I was like who's gonna buy a remote just for the T_V_ unless they've lost theirs.	They complained, though, that they felt constrained by the management's directives, that they had difficulties using the meeting-room equipment, and that they did not have internet access during the project.
We didn't have a whiteboard.	The group had problems with some of the meeting-room equipment.
We think we got stifled for cri creativity by the company itself, in restricting us only to using a T_V_ remote, initially. but my one issue is just like the whole it's for T_V_ only. I was like who's gonna buy a remote just for the T_V_ unless they've lost theirs.	The group felt that their options were constrained by the management's directives.
and now we're gonna complete the final questionnaire and meeting summary,	All participants were instructed to fill out a final questionnaire.
Now we're gonna talk about the project process Yeah, digital pens. I really appreciated those, yeah. The use of the laptops for receiving everything.	The Project Manager then led a discussion on the project process.
Oh, overall I mean I thought we did a good job like minus it being just merely a T_V_ remote we got to choose what we wanted to do with it. and we've all been a pretty congenial team here, I think.	The group felt that they worked well together and were pleased with the prototype.
Okay, so now we're moving on to finance, it's not hand dynamo, it's powered by battery, so we give it a Do I just put quantity being one battery, or And special colour. We're really having just push-button interface. button supplements the buttons are no they're they're a special form, 'cause they're indented.. Well, we're under cost then. We've got eleven point two. So we can go to production.	The Project Manager analyzed the final production cost; the cost was lower than initially projected, at 11.2 Euros.
and now we're gonna complete the final questionnaire and meeting summary,	All participants will fill out a final questionnaire.
Do I just put quantity being one battery, or this is where we need to make a final call on if it's a lithium or do we wanna go triple A_s, Oh, let's just go for a lithium.	The group decided to use one lithium battery instead of several triple A alkaline batteries.
And no internet.	The group complained of not having access to the internet while working on the project.
I think we've got a good idea now. Needs to be k wrapped up fairly quickly. we've got thirty minutes to start looking at the at the design in more detail. then we'll we will reconvene in in thirty minutes and try to get some of these ideas more formalised.	The project manager closes the meeting.
and w we need to keep in mind here that the we want to sell this for for twenty five Euro,	The product will be sold for twenty five Euro.
we want to m make an overall profit for the the company of fifty million Euros	The company should profit fifty million Euros overall.
and w we need to keep in mind here that the we want to sell this for for twenty five Euro, we want to m make an overall profit for the the company of fifty million Euros so we're we're looking at selling a lot of these ag across the the entire planet and and we're looking at a gross profit of fifty percent. It needs to cost twelve Euros fifty to make.	The project manager tells them the project budget.
It needs to cost twelve Euros fifty to make.	The production cost should be twelve Euros fifty.
would anybody like t like to to start by giving their o sort of quick views of of current remote controls. I think I find a lot of them really complicated to use with all the different buttons and it's handiest when you have one that works both the D_V_D_ player or whatever and the T_V_ as well., but that it's easy to if you can switch back and forth instead of having to press a bunch of different buttons so I think it's is best when they're clearly labelled and you can see which buttons you're supposed to use, Or anybody else, strong feelings about remote controls? I think it's important that you should be able to when you when you press the buttons it'll actually pick up the signals from kind of anywhere and you shouldn't have to like contort yourself Think a lot of the time, remotes that come with T_V_ players and T_V_s and D_V_ players, like they aren't they're very boring, making a a stylish remote control would be a very like Easily put us one step ahead of the current competition.. Something that looks looks doesn't look like remote control. I mean do you think there's a risk if it doesn't look like remote control, people won't see it as a remote control I think something that's comfortable to hold because sometimes you get the remote controls that are just those big, rectangular things so something that's more comfortable that fits in a person's hand better. that instead of being raised out of the device you push into device you see, like a mouse button. remote is a piece of plastic with the big rubber buttons sticking out of it whereas if you want could all be flat I mean the only thing is if if you're watching television in a in a a darkened room you need to be able to fi find the button buttons easily. But maybe they could be concave instead of sticking up to have them be kind of down must admit I don't think I've ever seen one with	They proceed to discuss problems with current remotes as well as preferable styles and looks, such as using face-plates so the look is changable.
w welcome to the the first meeting of Real Reaction's development meetings for our our new television remote control. taking advantage of the the the latest developments in in technology and the the latest feelings in in consumer design and and demand and we want to make this the the very best product th that's possible for everybody, at a good price for the consumer and at a good price for the company. I'll just go round th the table, Andrew, marketing, m Kendra with the designing the the the User Interface and Kate with the the industrial design.. ev everybody is is free to say wh whatever they want, everybody has a contribution to make	The project manager opens the meeting by welcoming everybody and saying they will be developing a new television remote control.
The the further work to be done is i the the functional design, what it what it must actually do, the conceptual design, how we actually present that to the consumer and th the the detailed design i is how we get that into production.	The further work will be on the functional, conceptual, and detailed design.
now th the main design tool that we have available to us at the moment is is the white board and let us very quickly do what i what it says in the in the in the prompt slide here, In fact I suggest to avoid everybody untangling themselves from the the the wires, that we don't do that, everybody knows what whiteboard is so we'll we'll do a virtual drawing on the on on the whiteboard of of your your own favourite animal, but le let's go round the table,, badger. probably a duck 's horses, I think homo sapien	Since they all know what a whiteboard is, they do a virtual drawing by each stating their favorite animal.
if if if anybody wants to b briefly give their their background in fact we will do that by by going round the table quickly my name's Andrew I'm a I'm the Market Research person for this for this meeting and this project for creating this new remote control and yeah I'll be presenting information statistics on what people want to want to get from this new design, what people want to like and from a fashion point of view and the practicality point of view. I'm Kendra and I'm the Us User Interface Designer and I haven't had a whole lot of experience in this kind of thing before I'm Katie, I'm the Industrial Designer and I'll just be I guess presenting about the the inter workings of our little remote control	Then each group member states his/her name and role in the group.
but briefly th th this is what we want to do. The the remote control needs to be original, there has to be something about it that other remote controls don't have and that goes along with being trendy, you know the I want it scenario. User-friendly as as we all know, remote controls can be very user-unfriendly And last but not least, or indeed first of all, it it must make the company money,	The project manager states that the remote needs to be original, trendy, and user-friendly.
the n the new requirements are the the management team see that teletext is no longer of any importance given the the rise of the internet.	Teletext no longer important given rise of internet and thus will not be used.
We're looking at extreme simplicity. We're looking at a radically different shape. Possibly no buttons at all, but if you can incorporate channel change and volume buttons in into the design, then then that's fine. I don't see why we shouldn't go for voice recognition and the the only buttons that I think we need are channel control, volume control and on off. and there's no reason why we can't introduce interchangeable covers. it needs to incorporate the corporate logo, the the grey and yellow colour scheme Yeah. We are doing just the television. are we doing just the television so not D_V_D_ players, I think that's quite clear from the the information that we've been given, we can all give some thought to that for for the next meeting,	They briefly review their discussions and close the meeting.
I think your point about the the big energy source is a very valid one. I don't suppose we've got any statistics on the the life expectancy of remote controls, particularly sort of independent ones. you know, the number of things you buy these days, which you know, have a a a lithium whatever battery in, perhaps we should have the the disposable remote control, the the the battery will last know, five, ten years. p perhaps we should, know, reduce the, you know, the sort of moving parts even more by not even having a battery compartment Just having one that's guaranteed to last five to ten years? it's actually a marketing gimmick. it's it's totally practical. so I th think you know the idea of a rechargeable one is unless you're really high tech and it sort of just recharges itself if it's n by, you know, magnetic waves or whatever, It could have like know like a cordless phone in your house it s got like a base that sits there all the time. I mean people forget to put their cordless phones back on there, 'Cause I only remember to charge my cell phone when battery dies. what so wh what what do we think about the the the permanent battery?. That sounds pretty good, yeah. Do they make batteries that last that long? but there are certainly things that you buy. I mean calculators for example. Yeah, they have that little solar Most of them, don't they have sort of a combination of the two, when there is light, they'll work off the light, and if there isn't, they'll kick into this battery, so we can maybe do something like that I mean the the actual time that a remote control is actually operating I would think is i is is probably, you know, no more than minutes in its entire life. like like this this market research thing says number of times per hour that it's used, channel selection a hundred and sixty eight That does sound excessive.	The group discusses using a battery that will last 5-10 years or a solar combined with a battery.
I'll just do my presentation on the working design. the basic function of the remote control is to send messages to another sh system, the the T_V_ or the D_V_D_ player or whatever. and it does this by well, you need to start off you need an energy source and this energy source will feed into an integrated circuit chip and the circuit chip is the part that actually composes the different messages within the remote which will then be sent to the the television, the D_V_D_ to tell that what to do. and you need a user interface, which controls the chip and thus the messages and the user interface is that's basically just you kn the s sorta design of the actual remote which you hold in your hands and what buttons will be on it. what we need technically speaking for the remote control is some sort of energy source, some sort of user interface, which I think we've mostly been talking about the user interface and the design of that. a circuit chip within that to control and send the messages and a sender and receiver. This is just sort of a little schematic diagram of what we're looking for. my personal preferences I I just think we need sorta big energy source that won't die out, perhaps some sort of rechargeable battery or a battery dock you could place it in, so you wouldn't have to be worrying about it running out of batteries and not changing channels for you. also definitely a user-friendly interface and I think we've all sort of mentioned adding a a locating device on it,	Next the industrial designer presents, explaining how a remote control works and giving personal preference to a remote which has a large energy source such as a rechargable battery or battery dock.
this is just about the technical functions. the method, I looked online for examples of other similar products and then just kind of was trying to brainstorm some possible design ideas and then there are two different kinds that I found. There's a user centred one and an engineering centred one these are the two different ones. This one this is the user centred, it has quite a few fewer buttons and then this is the engineering centred, which has a lot more buttons, what a remote control is is you it's to send messages to the television set, turn on, off, switch the channels and the volume and things such as that. And so for this product it's gonna be television only, and then it has to have the logos for my personal preferences, I think this one is easier to use and has quite a you know, fewer buttons. we want something that sends messages easily to the television and I was thinking maybe if it were wider at the top, then that would be easier. the unique style, maybe have it light up the changeable face-plates, maybe to have a button on the television that you press and it maybe if it makes a noise or lights up or something like that, when we were talking about havi losing it,	The interface specialist presents, showing examples of two different products- one that is user-centered and another that is engineering-centered and giving personal preference to the simpler one because it is easier to use and has fewer buttons.
the device has to incorporate the company logo and colours.	Device will incorporate company logo and colors.
and and they want it only to cover televisions.	The remote will be for television only.
rather than the the the traditional something like this shape, sort of something that you can that's sort of a more vertical shape, l l such as I mean something you hold up like that, We're looking at a radically different shape.	The remote will be a radiaclly different shape.
but they also want it to be simple to get it to the market quickly, We're looking at extreme simplicity.	The remote will be extremely simple.
I was possibly even thinking of a design that maybe some of the buttons are hidden from everyday use. Maybe like a folding ledge or something. So that we can maybe go into the channel settings and the audio settings, And keep the v volume selection and channel selection very easily I was just gonna say maybe like the flip phones that they use? you could have the most used buttons on top like the one that like slides back and the buttons are concealed underneath. If people really don't use those buttons to any extent at all remove them altogether. I wonder whether we could get the remote control with no buttons at all if we went for voice recognition, what we didn't have was what proportion of people using remotes were in those particular age groups. Forty no sorry for forty five to fifty five age group, to put myself right in the middle of it, u use remote controls to a great extent. again, we don't know the relative proportion the relative numbers in the age groups. If we wanted something different, truly different, then the buttonless remote control w would be it. the only problem I can think of with that is if you've got a lot of people that don't wanna be bothered learning how to use new rem remote controls. But if you just lift it up and say, channel one or B_B_C_ You could just put it down once on top your T_V_ and then it doesn't matter where in the room you are, I can I can see technical problems with that in terms of the, you know, the sound from the television, because if somebody actually on the television says, you know, I_T_V_ and you're watching B_B_C_ then then it might change itself, so it probably needs to be possibly actually need a button on it Or or something just to identify that you've lifted it up and it's use. w we need to s identify things that people actually need and and it's a function of frequency and relevance. if we	They discuss the possibility of making a remote that hides less frequently used buttons, one that uses voices recognition to eliminate buttons altogether, or one that combines the two functions.
these are functionality requirements from the our our guys down in the the research lab. Took hundred people and covered all the aspects of what is needed by people and what they want to see. everything kinda from functionality and how individual functions are how mu how how often they're used and how much their necessary and stuff. And general opinions about current current remotes. See that, as we kinda noticed, seventy five percent of people find their remote controls ugly. along with looking less ugly, if it looks better, eighty percent of people said they'd spend more money on it. Current remote controls do not match the operating behaviour of the user. I kinda take that to mean as they they don't they, yeah, they only use they only work for the television as in in my flat I've got six remote controls for a stereo system, a digital box, a D_V_D_ player, a video player and T_V_. again, seventy five percent is seventy five percent of users say they zap a lot. fifty percent users only use ten percent of the buttons, we'll have some buttons taken off by the lack of teletext, but oh and we're going to see on the that some of the functions like audio settings aren't h hardly ever used So I think maybe fewer buttons, which also make the design look sleeker, frustrations of like people losing remote control. maybe some kind of system of you press a button on the T_V_ it would have to incorporate, but like some kind of system where you can f use something else to find the remote control. Maybe like it'll beep or something. the time taken to learn new remote controls is And repetitive strain injury, I suppose we should make it more comfortable like I was saying about the whole mice the mouse idea of it feels more comfortable. Maybe don't even have to hold it as such. It also asked if we would if people would pay more for speech recognition and younger people say they would. And there was another section on	The marketing expert presents, talking about user functionality requirements taken from research of 100 people.
